Type,Name,Title,Link,Author,AuthorGH,ScreenshotUrl,Description,SP2019,Categories,ColumnTypes,Tokens,Operators,Actions,Features,Classes
View,event-registration,Event Registration,https://github.com/pnp/list-formatting/tree/master/view-samples/event-registration,André Lage,aaclage,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/event-registration/assets/screenshot.gif,"This sample provides Event registration with different capabilities such us Start and End dates, Category, Attendees, All Day option, Location, Team URL, and favoriting.",,Icons|Inline Editing|Hover Cards,,,toLocaleDateString|toLocaleTimeString|length|replace|getUserImage,defaultClick|setValue|delete,forEach|inlineEditField|defaultHoverField|customCardProps|directionalHint|hideSelection|hideColumnHeader|rowFormatter,ms-bgColor-themePrimary|ms-bgColor-orangeLighter|ms-bgColor-red|ms-bgColor-purple|ms-bgColor-blue|ms-bgColor-green|ms-bgColor-greenLight|ms-bgColor-info--hover|ms-bgColor-sharedYellow10|ms-fontColor-white|ms-fontColor-black|ms-fontColor-blue|ms-fontColor-gray100|ms-fontWeight-semibold|ms-fontSize-24|ms-fontSize-20|ms-fontSize-18|ms-fontSize-16|ms-fontSize-14|ms-fontSize-12
View,event-tiles,Modern Event Tiles,https://github.com/pnp/List-Formatting/tree/master/view-samples/event-tiles,Chris Kent,thechriskent,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/event-tiles/assets/screenshot.png,This sample demonstrates applying view formatting to an Events list to imitate the modern events webpart.,,Icons|Gallery|Hover Cards,,@currentWeb,toLocaleTimeString|getDate|getMonth|toString|loopIndex|join|length,,hideSelection|forEach|defaultHoverField|customCardProps|directionalHint|rowFormatter,ms-bgColor-white|ms-bgColor-neutralLight|ms-borderColor-neutralTertiary--hover|ms-borderColor-neutralLight|ms-borderColor-black|ms-fontColor-themePrimary|ms-fontColor-neutralPrimary|ms-fontColor-neutralSecondary|ms-fontColor-black
View,exam-bundle-tracker,Exam Bundle Tracker,https://github.com/pnp/list-formatting/tree/master/view-samples/exam-bundle-tracker,Hubert Lam,z3019494,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/exam-bundle-tracker/assets/screenshot.gif,This sample transforms your list into an Exam Bundle Tracker.,,Icons|Inline Editing|Hover Cards|Grouped|CommandBar Customization,,@group.fieldData|@group.count|@me,indexOf|length|getUserImage|toString|appendTo|removeFrom,setValue|share|editProps,hideSelection|hideColumnHeader|rowFormatter|groupProps|headerFormatter|forEach|defaultHoverField|additionalRowClass,ms-bgColor-grey|ms-bgColor-neutralLight|ms-bgColor-neutralQuaternary--hover|ms-bgColor-themeLighter|ms-bgColor-themeLight--hover|ms-fontColor-black|ms-fontColor-neutralPrimary|ms-fontColor-white--hover|ms-fontWeight-bold|ms-fontWeight-semibold|sp-css-backgroundColor-BgCoral|sp-css-backgroundColor-BgCornflowerBlue|sp-css-backgroundColor-BgCyan|sp-css-backgroundColor-BgCyan|sp-css-backgroundColor-BgCyan30--hover|sp-css-backgroundColor-BgDarkPink|sp-css-backgroundColor-BgDustRose|sp-css-backgroundColor-BgGold|sp-css-backgroundColor-BgLightBlue20|sp-css-backgroundColor-BgMintGreen|sp-css-backgroundColor-BgMintGreen|sp-css-backgroundColor-BgMintGreen30--hover|sp-css-backgroundColor-BgPeach|sp-css-backgroundColor-disabledBackground|sp-css-backgroundColor-neutralBackground|sp-css-borderLeftColor-CoralFont|sp-css-borderLeftColor-CornflowerBlueFont|sp-css-borderLeftColor-CyanFont|sp-css-borderLeftColor-DustRoseFont|sp-css-borderLeftColor-GoldFont|sp-css-borderLeftColor-MintGreenFont|sp-css-borderLeftColor-PeachFont|sp-css-borderRight-warningBorder|sp-css-borderTop-successBorder|sp-css-borderTop-warningBorder|sp-css-color-DustRoseFont|sp-css-color-MintGreenFont|sp-css-color-neutralFont|sp-css-color-WhiteText|sp-field-borderLeftBold|sp-field-borderLeftBold|sp-field-borderLeftSolid|sp-field-borderLeftSolid|sp-field-borderLeftSolid|sp-field-fontSizeSmall|sp-row-button|sp-row-buttonms-bgColor-grey|sp-row-card|sp-row-listPadding|sp-row-listPadding|sp-css-color-CoralFont|sp-css-color-PeachFont|sp-css-color-GoldFont|sp-css-color-CyanFont|sp-css-color-CornflowerBlueFont|sp-row-title
View,faq-accordion,FAQ Accordion,https://github.com/pnp/list-formatting/tree/master/view-samples/faq-accordion,Anand Ragav,anandragav,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/faq-accordion/assets/screenshot.png,This sample formats your view to appear and work like an Accordion style FAQ (Frequently Asked Questions).,,Icons|Grouped|Frequently Asked Questions,,,,defaultClick,hideSelection|hideColumnHeader|rowFormatter|groupProps|headerFormatter,ms-bgColor-themeLighterAlt|ms-fontSize-m|sp-row-card|sp-row-listPadding|sp-row-button
View,faq-grouped,Grouped FAQs,https://github.com/pnp/List-Formatting/tree/master/view-samples/faq-grouped,Chris Kent|Steve Corey,thechriskent,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/faq-grouped/assets/screenshot.png,This sample uses standard group rendering to provide a list of expandable questions.,,Frequently Asked Questions|Grouped,,,,,hideSelection|hideColumnHeader|groupProps|headerFormatter|additionalRowClass|rowFormatter,sp-row-title|ms-fontSize-xl|ms-font-l|ms-fontColor-neutralPrimary|ms-bgColor-white--hover
View,faqs,FAQs,https://github.com/pnp/List-Formatting/tree/master/view-samples/faqs,Chris Kent,thechriskent,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/faqs/assets/screenshot.png,This sample creates a theme-aware format to use when displaying FAQs (Frequently Asked Questions).,,Frequently Asked Questions,,,toLowerCase|indexOf|length|substring,,hideSelection|rowFormatter,ms-bgColor-themePrimary|ms-borderColor-themeDark|ms-fontColor-themeSecondary|ms-fontColor-themeTertiary|ms-fontColor-white
View,flashcards,Flashcards,https://github.com/pnp/list-formatting/tree/master/view-samples/flashcards,Anand Ragav,anandragav,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/flashcards/assets/screenshot.png,"This sample creates a set of flashcards from list items. A flashcard is a card bearing information on both sides, which is intended to be used as an aid in memorization. Each flashcard bears a question on one side and an answer on the other. Flashcards are often used to memorize vocabulary, historical dates, formulas or any subject matter that can be learned via a question-and-answer format.",,Inline Editing|Gallery,,@me,indexOf|appendTo|removeFrom,setValue,hideSelection|fillHorizontally,ms-bgColor-white|ms-fontColor-neutralPrimary|sp-card-subContainer|sp-card-displayColumnContainer|sp-card-content|sp-card-highlightedContent|sp-row-card|sp-card-borderHighlight
View,flight-card,Flight Card,https://github.com/pnp/list-formatting/tree/master/view-samples/flight-card,Sudeep Ghatak,sudeepghatak,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/flight-card/assets/screenshot.png,"This sample transforms list items into cards formatted with flight information layouts. To ensure the view functions correctly, make sure all specified columns are included. The icons are referenced from Fluent UI Icons.",,Icons,,,,defaultClick,hideSelection|hideColumnHeader|rowFormatter,ms-fontColor-themePrimary|ms-fontColor-themeSecondary--hover
View,funnel-chart-tile,Funnel Chart,https://github.com/pnp/list-formatting/tree/master/view-samples/funnel-chart-tile,Sai Bandaru,saiiiiiii,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/funnel-chart-tile/assets/screenshot.png,This sample displays funnel chart stages in a modern dashboard-style tile card with proportional widths and customizable colors.,,Gallery,,,,,hideSelection,
View,gauge-aggregate-footer,Gauge Aggregate Footer,https://github.com/pnp/List-Formatting/tree/master/view-samples/gauge-aggregate-footer,Chris Kent,thechriskent,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/gauge-aggregate-footer/assets/screenshot.png,This sample shows a gauge in the list footer (when aggregates are enabled).,,SVG,,@columnAggregate.value,toString|cos|sin,,footerFormatter,
View,generic-numeric-average-comparison,Numeric Average Comparison,https://github.com/pnp/list-formatting/tree/master/view-samples/generic-numeric-average-comparison,David Warner II,PopWarner,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/generic-numeric-average-comparison/assets/screenshot.png,"Provides an example of comparing numeric values across time periods. In this example, we are using grades for students across 4 quarters, though the principle can be applied to any repetitive numeric values.",,,,,toString,,hideSelection|hideColumnHeader|rowFormatter,sp-row-card
View,generic-numeric-card-format,Numeric card format,https://github.com/pnp/List-Formatting/tree/master/view-samples/generic-numeric-card-format,André Lage,aaclage,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/generic-numeric-card-format/assets/screenshot.gif,This sample display formatted number column as playing card.,,Inline Editing,,,indexOf,,inlineEditField|hideSelection|hideColumnHeader|rowFormatter,
View,get-video-file-embed-code,Video Embed Codes,https://github.com/pnp/List-Formatting/tree/master/view-samples/get-video-file-embed-code,Marc Mroz,MarcMroz,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/get-video-file-embed-code/assets/screenshot.png,"If you upload video files to a SharePoint document library, there currently isn't a way for an end user to easily get the iFrame embed code for the video file other than using the Microsoft Graph Preview item API. This document library view formatting example composes the iFrame embed code automatically for any video files in the library so users could easily copy and paste it.",,,,@currentWeb|@thumbnail,toLocaleString,defaultClick|editProps,hideSelection|hideColumnHeader|rowFormatter,ms-bgColor-neutralLighter|ms-borderColor-neutralLight|ms-fontWeight-semibold|ms-fontSize-m|ms-fontSize-s|sp-row-button
View,glossary-dynamicfilter-view,Glossary View Formatters,https://github.com/pnp/list-formatting/tree/master/view-samples/glossary-dynamicFilter-view,Michel Mendes|Watana,michelcarlo,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/glossary-dynamicFilter-view/assets/screenshot.gif,View formatters to buid a glossary page using connected list WebParts.,,Gallery,,,,,fillHorizontally|hideSelection|rowFormatter,ms-bgColor-themePrimary|ms-bgColor-white|ms-borderColor-themeDark|ms-fontColor-neutralPrimary|ms-fontColor-white|ms-fontSize-11|ms-fontSize-12|ms-fontSize-16|sp-card-lastTextColumnContainer|sp-css-borderColor-neutralLight ms-fontColor-yellow--hover
View,group-header-color-itemcount,Group by header color depending on item count,https://github.com/pnp/list-formatting/tree/master/view-samples/group-header-color-itemcount,Marijn Somers,marijnsomers,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/group-header-color-itemcount/assets/screenshot.png,Group by header colors green when 5 items are grouped,,Grouped,,@group.count,,,groupProps|headerFormatter,
View,group-header-remove-column-name,Remove Column Name from Group Header,https://github.com/pnp/List-Formatting/tree/master/view-samples/group-header-remove-column-name,Ganesh Sanap,ganesh-sanap,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/group-header-remove-column-name/assets/screenshot.png,This view formatting sample can be used to customize the group header to remove column name from group header.,,Grouped,,@group.count,,defaultClick,groupProps|headerFormatter,
View,group-header-status-icon-color,Group Header Status Icon and Color,https://github.com/pnp/list-formatting/tree/master/view-samples/group-header-status-icon-color,Michel Mendes,michelcarlo,https://raw.githubusercontent.com/pnp/list-formatting/master/view-samples/group-header-status-icon-color/assets/screenshot.png,This is a sample of customizing the group header when grouping by a Status column. This format displays a different color and icon according to the Status.,,Icons|Grouped,,@group.count,,,groupProps|headerFormatter,ms-fontWeight-bold|sp-css-backgroundColor-BgCoral|sp-css-backgroundColor-BgGold|sp-css-backgroundColor-BgMintGreen|sp-css-backgroundColor-BgCornflowerBlue|sp-field-borderAllRegular|sp-field-borderAllSolid
View,group-header-user-picture,Display a User's Photo in Group Header,https://github.com/pnp/List-Formatting/tree/master/view-samples/group-header-user-picture,Tetsuya Kawahara,tecchan1107,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/group-header-user-picture/assets/screenshot.png,This is a sample of customizing the group header when grouping by user column. Display the user's picture as well as the user's name in the group header.,,Grouped,,@group.count|@group.columnDisplayName,getUserImage,,groupProps|headerFormatter,ms-bgColor-themeLighter|ms-fontColor-neutralSecondary|ms-fontWeight-bold
View,group-header-user-properties,Display User Properties in the Group Header,https://github.com/pnp/list-formatting/tree/master/view-samples/group-header-user-properties,Michel Mendes,michelcarlo,https://raw.githubusercontent.com/pnp/list-formatting/master/view-samples/group-header-user-properties/assets/screenshot.png,"This sample demonstrates showing additional properties for a grouped user field in the group header. The user's picture, email, title, and department are all shown.",,Icons|Grouped,,@group.count|@group.columnDisplayName,getUserImage,,groupProps|headerFormatter,ms-bgColor-themeLighter|ms-fontWeight-semibold|ms-fontWeight-bold
View,head-of-bu-overview,Head of Business Unit Overview,https://github.com/pnp/List-Formatting/tree/master/view-samples/head-of-bu-overview,Watana,watana2,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/head-of-bu-overview/assets/screenshot.png,A visually appealing overview of business unit leaders to display key information at a glance.,,Hover Cards|Grouped,,@group.fieldData|getUserImage,getUserImage,,groupProps|hideSelection|hideColumnHeader|rowFormatter|defaultHoverField|headerFormatter,ms-borderColor-white|ms-borderColor-yellow--hover
View,heat-map,Heat Map,https://github.com/pnp/List-Formatting/tree/master/view-samples/heat-map,Chris Kent,thechriskent,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/heat-map/assets/screenshot.png,This sample demonstrates creating a layered dynamic SVG image in a view format.,,SVG|Hover Cards,,@rowIndex,indexOf,,customCardProps|hideSelection|hideColumnHeader|rowFormatter,ms-fontColor-themePrimary|ms-fontColor-neutralSecondary--hover|ms-fontColor-neutralTertiary
